country,geo,year,month,keyword,trend_score
United Kingdom,GB,2022,12,Tesla,77.25
United Kingdom,GB,2022,12,electric car,24.25
United Kingdom,GB,2022,12,electric vehicle,37.0
United Kingdom,GB,2023,1,BYD,1.8
United Kingdom,GB,2023,1,EV charging,77.0
United Kingdom,GB,2023,1,Tesla,96.8
United Kingdom,GB,2023,1,electric car,30.2
United Kingdom,GB,2023,1,electric vehicle,39.8
United Kingdom,GB,2023,2,BYD,2.0
United Kingdom,GB,2023,2,EV charging,74.25
United Kingdom,GB,2023,2,Tesla,82.75
United Kingdom,GB,2023,2,electric car,28.25
United Kingdom,GB,2023,2,electric vehicle,39.5
United Kingdom,GB,2023,3,BYD,2.75
United Kingdom,GB,2023,3,EV charging,85.5
United Kingdom,GB,2023,3,Tesla,80.0
United Kingdom,GB,2023,3,electric car,27.25
United Kingdom,GB,2023,3,electric vehicle,40.75
United Kingdom,GB,2023,4,BYD,3.4
United Kingdom,GB,2023,4,EV charging,84.0
United Kingdom,GB,2023,4,Tesla,75.6
United Kingdom,GB,2023,4,electric car,27.8
United Kingdom,GB,2023,4,electric vehicle,37.2
United Kingdom,GB,2023,5,BYD,2.5
United Kingdom,GB,2023,5,EV charging,80.75
United Kingdom,GB,2023,5,Tesla,73.75
United Kingdom,GB,2023,5,electric car,27.0
United Kingdom,GB,2023,5,electric vehicle,39.25
United Kingdom,GB,2023,6,BYD,2.5
United Kingdom,GB,2023,6,EV charging,82.0
United Kingdom,GB,2023,6,Tesla,77.5
United Kingdom,GB,2023,6,electric car,28.0
United Kingdom,GB,2023,6,electric vehicle,36.75
United Kingdom,GB,2023,7,BYD,2.6
United Kingdom,GB,2023,7,EV charging,91.6
United Kingdom,GB,2023,7,Tesla,80.4
United Kingdom,GB,2023,7,electric car,30.4
United Kingdom,GB,2023,7,electric vehicle,39.4
United Kingdom,GB,2023,8,BYD,3.25
United Kingdom,GB,2023,8,EV charging,86.75
United Kingdom,GB,2023,8,Tesla,71.25
United Kingdom,GB,2023,8,electric car,28.25
United Kingdom,GB,2023,8,electric vehicle,36.0
United Kingdom,GB,2023,9,BYD,6.5
United Kingdom,GB,2023,9,EV charging,95.0
United Kingdom,GB,2023,9,Tesla,73.0
United Kingdom,GB,2023,9,electric car,30.0
United Kingdom,GB,2023,9,electric vehicle,44.0
United Kingdom,GB,2023,10,BYD,4.6
United Kingdom,GB,2023,10,EV charging,91.0
United Kingdom,GB,2023,10,Tesla,68.8
United Kingdom,GB,2023,10,electric car,30.2
United Kingdom,GB,2023,10,electric vehicle,45.4
United Kingdom,GB,2023,11,BYD,4.5
United Kingdom,GB,2023,11,EV charging,86.5
United Kingdom,GB,2023,11,Tesla,70.75
United Kingdom,GB,2023,11,electric car,26.5
United Kingdom,GB,2023,11,electric vehicle,40.5
United Kingdom,GB,2023,12,BYD,17.33
United Kingdom,GB,2023,12,EV charging,81.0
United Kingdom,GB,2023,12,Tesla,71.0
United Kingdom,GB,2023,12,electric car,26.33
United Kingdom,GB,2023,12,electric vehicle,37.67
United Kingdom,GB,2024,1,BYD,11.5
United Kingdom,GB,2024,1,EV charging,88.0
United Kingdom,GB,2024,1,Tesla,67.25
United Kingdom,GB,2024,1,electric car,25.25
United Kingdom,GB,2024,1,electric vehicle,36.25
United Kingdom,GB,2024,2,BYD,10.25
United Kingdom,GB,2024,2,EV charging,89.75
United Kingdom,GB,2024,2,Tesla,66.75
United Kingdom,GB,2024,2,electric car,27.0
United Kingdom,GB,2024,2,electric vehicle,38.5
United Kingdom,GB,2024,3,BYD,8.4
United Kingdom,GB,2024,3,EV charging,89.8
United Kingdom,GB,2024,3,Tesla,67.4
United Kingdom,GB,2024,3,electric car,26.4
United Kingdom,GB,2024,3,electric vehicle,40.0
United Kingdom,GB,2024,4,BYD,8.25
United Kingdom,GB,2024,4,EV charging,79.5
United Kingdom,GB,2024,4,Tesla,77.25
United Kingdom,GB,2024,4,electric car,24.75
United Kingdom,GB,2024,4,electric vehicle,38.75
United Kingdom,GB,2024,5,BYD,8.5
United Kingdom,GB,2024,5,EV charging,77.75
United Kingdom,GB,2024,5,Tesla,62.5
United Kingdom,GB,2024,5,electric car,23.75
United Kingdom,GB,2024,5,electric vehicle,36.5
United Kingdom,GB,2024,6,BYD,14.0
United Kingdom,GB,2024,6,EV charging,78.8
United Kingdom,GB,2024,6,Tesla,68.2
United Kingdom,GB,2024,6,electric car,23.2
United Kingdom,GB,2024,6,electric vehicle,37.8
United Kingdom,GB,2024,7,BYD,10.25
United Kingdom,GB,2024,7,EV charging,85.5
United Kingdom,GB,2024,7,Tesla,68.75
United Kingdom,GB,2024,7,electric car,25.25
United Kingdom,GB,2024,7,electric vehicle,37.5
United Kingdom,GB,2024,8,BYD,8.0
United Kingdom,GB,2024,8,EV charging,93.75
United Kingdom,GB,2024,8,Tesla,62.75
United Kingdom,GB,2024,8,electric car,25.0
United Kingdom,GB,2024,8,electric vehicle,37.5
United Kingdom,GB,2024,9,BYD,11.2
United Kingdom,GB,2024,9,EV charging,93.4
United Kingdom,GB,2024,9,Tesla,66.8
United Kingdom,GB,2024,9,electric car,27.4
United Kingdom,GB,2024,9,electric vehicle,41.8
United Kingdom,GB,2024,10,BYD,15.75
United Kingdom,GB,2024,10,EV charging,90.5
United Kingdom,GB,2024,10,Tesla,85.75
United Kingdom,GB,2024,10,electric car,27.5
United Kingdom,GB,2024,10,electric vehicle,52.75
United Kingdom,GB,2024,11,BYD,13.75
United Kingdom,GB,2024,11,EV charging,92.0
United Kingdom,GB,2024,11,Tesla,90.0
United Kingdom,GB,2024,11,electric car,28.0
United Kingdom,GB,2024,11,electric vehicle,44.0
United Kingdom,GB,2024,12,BYD,13.2
United Kingdom,GB,2024,12,EV charging,86.8
United Kingdom,GB,2024,12,Tesla,89.0
United Kingdom,GB,2024,12,electric car,26.8
United Kingdom,GB,2024,12,electric vehicle,34.6
